hop	package	version	architecture	source_package	filename	repository_host	suite	component	size_bytes	sha256	original_url	final_url	requested	downloaded	installed	evidence_source
jammy-to-noble	systemd-hwe-hwdb	255.1.7	all	systemd-hwe	systemd-hwe-hwdb_255.1.7_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	3716	60d104ea0afd444ec73a0372d0c04043e2bce98d9c8875afbf134caffe4b29a7	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/s/systemd-hwe/systemd-hwe-hwdb_255.1.7_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/s/systemd-hwe/systemd-hwe-hwdb_255.1.7_all.deb	true	true	true	proxy_access_log
jammy-to-noble	systemd-resolved	255.4-1ubuntu8.17	amd64	systemd	systemd-resolved_255.4-1ubuntu8.17_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	296502	5d87c0ae134eb027e4e8dbfd920699ab03d2c12b36e2cd1b1bc8dfedfe6bc26b	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/s/systemd/systemd-resolved_255.4-1ubuntu8.17_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/s/systemd/systemd-resolved_255.4-1ubuntu8.17_amd64.deb	true	true	true	proxy_access_log
jammy-to-noble	whiptail	0.52.24-2ubuntu2	amd64	newt	whiptail_0.52.24-2ubuntu2_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	17998	9e19741a81d81810d3401d2ea822daebdcbece5bbde0f5f59ede4a3f8ecdc6aa	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/n/newt/whiptail_0.52.24-2ubuntu2_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/n/newt/whiptail_0.52.24-2ubuntu2_amd64.deb	true	true	true	proxy_access_log
jammy-to-noble	ubuntu-minimal	1.539.2	amd64	ubuntu-meta	ubuntu-minimal_1.539.2_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	11090	b7e0cf2ef11094c7169de2cae11d6745f68e2044386b1473ec15a45ea269c6ae	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/u/ubuntu-meta/ubuntu-minimal_1.539.2_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/u/ubuntu-meta/ubuntu-minimal_1.539.2_amd64.deb	true	true	true	proxy_access_log
jammy-to-noble	xdg-user-dirs	0.18-1build1	amd64	xdg-user-dirs	xdg-user-dirs_0.18-1build1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	18382	98d8ee10654485b5ce515468e5d2e783337e03039889afe0107ead11c55463e8	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/x/xdg-user-dirs/xdg-user-dirs_0.18-1build1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/x/xdg-user-dirs/xdg-user-dirs_0.18-1build1_amd64.deb	true	true	true	proxy_access_log
jammy-to-noble	bash-completion	2.11-8	all	bash-completion	bash-completion_2.11-8_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	179856	dc0942fee04727503abebee14a5c33e95f88338c35274e5e92df0fd0eb3cd037	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/b/bash-completion/bash-completion_2.11-8_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/b/bash-completion/bash-completion_2.11-8_all.deb	true	true	true	proxy_access_log
jammy-to-noble	busybox-static	1.36.1-6ubuntu3.1	amd64	busybox-static	busybox-static_1.36.1-6ubuntu3.1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	1008874	944b2728f53ceb3916cec2c962873c9951e612408099601751db2a0a5d81e0ed	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/b/busybox/busybox-static_1.36.1-6ubuntu3.1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/b/busybox/busybox-static_1.36.1-6ubuntu3.1_amd64.deb	true	true	true	proxy_access_log
jammy-to-noble	command-not-found	23.04.0	all	command-not-found	command-not-found_23.04.0_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	5124	781aa037c2bfac1c8a07ee03debacc4390e51ada5e056ba7661ee4ca02fc10de	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/c/command-not-found/command-not-found_23.04.0_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/c/command-not-found/command-not-found_23.04.0_all.deb	true	true	true	proxy_access_log
jammy-to-noble	python3-commandnotfound	23.04.0	all	command-not-found	python3-commandnotfound_23.04.0_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	11368	fc1218fe299d2080bc3bfae0c205c26340b60725f1489d0d4dd50e8fc91e6b22	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/c/command-not-found/python3-commandnotfound_23.04.0_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/c/command-not-found/python3-commandnotfound_23.04.0_all.deb	true	true	true	proxy_access_log
jammy-to-noble	dosfstools	4.2-1.1build1	amd64	dosfstools	dosfstools_4.2-1.1build1_amd64.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	86256	ace1ecc42b4d842f8e7a931933824a626dcdb7d4916470833f330ccad82afd63	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/d/dosfstools/dosfstools_4.2-1.1build1_amd64.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/d/dosfstools/dosfstools_4.2-1.1build1_amd64.deb	true	true	true	proxy_access_log
