hop	package	version	architecture	source_package	filename	repository_host	suite	component	size_bytes	sha256	original_url	final_url	requested	downloaded	installed	evidence_source
bionic-to-focal	python3-oauthlib	3.1.0-1ubuntu2	all	python-oauthlib	python3-oauthlib_3.1.0-1ubuntu2_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	84844	6838c1705c4e8a41c009bb755fb03c0071cf36c98988c7c8c4506b9150271c18	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/p/python-oauthlib/python3-oauthlib_3.1.0-1ubuntu2_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/p/python-oauthlib/python3-oauthlib_3.1.0-1ubuntu2_all.deb	true	true	true	proxy_access_log
bionic-to-focal	python3-lazr.restfulclient	0.14.2-2build1	all	lazr.restfulclient	python3-lazr.restfulclient_0.14.2-2build1_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	50744	caf9250be6ec3f90c8e65fa9ef6b7346499df4db1ce90163ccbf5c2bcdd51614	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/l/lazr.restfulclient/python3-lazr.restfulclient_0.14.2-2build1_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/l/lazr.restfulclient/python3-lazr.restfulclient_0.14.2-2build1_all.deb	true	true	true	proxy_access_log
bionic-to-focal	python3-launchpadlib	1.10.13-1	all	python-launchpadlib	python3-launchpadlib_1.10.13-1_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	49980	5671258a5098af51390406ac8455013ef935b8a566ac90842be31caa8927f99e	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/p/python-launchpadlib/python3-launchpadlib_1.10.13-1_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/p/python-launchpadlib/python3-launchpadlib_1.10.13-1_all.deb	true	true	true	proxy_access_log
bionic-to-focal	python3-problem-report	2.20.11-0ubuntu27.31	all	apport	python3-problem-report_2.20.11-0ubuntu27.31_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	10896	c9e3f2fbf5285e7899ea992d3dde7698584237f75ace75a7e46d31a87ad4e4b8	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/a/apport/python3-problem-report_2.20.11-0ubuntu27.31_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/a/apport/python3-problem-report_2.20.11-0ubuntu27.31_all.deb	true	true	true	proxy_access_log
bionic-to-focal	python3-certifi	2019.11.28-1	all	python-certifi	python3-certifi_2019.11.28-1_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	148736	f2312937dc80529a7d7ebaf966af8ee4a5b3e7ac64b71d9333a37bcf923d7c34	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/p/python-certifi/python3-certifi_2019.11.28-1_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/p/python-certifi/python3-certifi_2019.11.28-1_all.deb	true	true	true	proxy_access_log
bionic-to-focal	python3-idna	2.8-1ubuntu0.1	all	python-idna	python3-idna_2.8-1ubuntu0.1_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	36248	3f345b3426bd04d1e8979f97723e402e1c1b2f492f753fa2ee93c93084bd6e42	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/p/python-idna/python3-idna_2.8-1ubuntu0.1_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/p/python-idna/python3-idna_2.8-1ubuntu0.1_all.deb	true	true	true	proxy_access_log
bionic-to-focal	python3-requests	2.22.0-2ubuntu1.1	all	requests	python3-requests_2.22.0-2ubuntu1.1_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	47160	67953814ab8fc096ccf34dc73978b2c8e3749c1b7d14d11c489a203e1abc4be1	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/r/requests/python3-requests_2.22.0-2ubuntu1.1_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/r/requests/python3-requests_2.22.0-2ubuntu1.1_all.deb	true	true	true	proxy_access_log
bionic-to-focal	python3-urllib3	1.25.8-2ubuntu0.4	all	python-urllib3	python3-urllib3_1.25.8-2ubuntu0.4_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	88696	b6c717002c50f6517f6fce77282c250e1cef8aa63b7b90019560585a64021814	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/p/python-urllib3/python3-urllib3_1.25.8-2ubuntu0.4_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/p/python-urllib3/python3-urllib3_1.25.8-2ubuntu0.4_all.deb	true	true	true	proxy_access_log
bionic-to-focal	python3-requests-unixsocket	0.2.0-2	all	python-requests-unixsocket	python3-requests-unixsocket_0.2.0-2_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	7272	643fdf11e5f66d8733ff59bbbefa95c4e55aaf17301505f8f7c3ffa56ec52ff4	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/p/python-requests-unixsocket/python3-requests-unixsocket_0.2.0-2_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/p/python-requests-unixsocket/python3-requests-unixsocket_0.2.0-2_all.deb	true	true	true	proxy_access_log
bionic-to-focal	python3-apport	2.20.11-0ubuntu27.31	all	apport	python3-apport_2.20.11-0ubuntu27.31_all.deb	ap-northeast-2.ec2.archive.ubuntu.com		main	87016	816d37c22b589f3dc065853d90b44f7cf0213897583d0a31053db8ed6bf178dd	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/a/apport/python3-apport_2.20.11-0ubuntu27.31_all.deb	http://ap-northeast-2.ec2.archive.ubuntu.com/ubuntu/pool/main/a/apport/python3-apport_2.20.11-0ubuntu27.31_all.deb	true	true	true	proxy_access_log
