hop	file_type	filename	original_url	final_url	local_path	size_bytes	sha256	http_status	request_count	evidence_source
jammy-to-noble	deb	libc-bin_2.39-0ubuntu8.7_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/glibc/libc-bin_2.39-0ubuntu8.7_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/glibc/libc-bin_2.39-0ubuntu8.7_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/g/glibc/libc-bin_2.39-0ubuntu8.7_amd64.deb	681842	38e3e603aeca8cbbaefce34eec6b8190f53939425bf2eb2c8a3956d0a947a630	200	1	selective_mirror_export
jammy-to-noble	deb	libc-dev-bin_2.39-0ubuntu8.7_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/glibc/libc-dev-bin_2.39-0ubuntu8.7_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/glibc/libc-dev-bin_2.39-0ubuntu8.7_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/g/glibc/libc-dev-bin_2.39-0ubuntu8.7_amd64.deb	20418	83291a1d9b26262ac8f44a3bb188ce2cb796a0543134aae00e19db066c84dfdd	200	1	selective_mirror_export
jammy-to-noble	deb	libc-devtools_2.39-0ubuntu8.7_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/glibc/libc-devtools_2.39-0ubuntu8.7_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/glibc/libc-devtools_2.39-0ubuntu8.7_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/g/glibc/libc-devtools_2.39-0ubuntu8.7_amd64.deb	29338	24a808559d1505b99cb197cb16bc198a9afb595a9b412c772efaba5b1d061f2f	200	1	selective_mirror_export
jammy-to-noble	deb	libc6_2.39-0ubuntu8.7_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/glibc/libc6_2.39-0ubuntu8.7_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/glibc/libc6_2.39-0ubuntu8.7_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/g/glibc/libc6_2.39-0ubuntu8.7_amd64.deb	3262920	955644e8bc2930a9bf8eea5e4c2237c8a118c1e2ac2845b993b6f7f35eefd293	200	1	selective_mirror_export
jammy-to-noble	deb	libc6-dev_2.39-0ubuntu8.7_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/glibc/libc6-dev_2.39-0ubuntu8.7_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/g/glibc/libc6-dev_2.39-0ubuntu8.7_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/g/glibc/libc6-dev_2.39-0ubuntu8.7_amd64.deb	2124026	bbf5a155039042634961a61276650631ee47b9e721f91f8dbb731b0bbe046df3	200	1	selective_mirror_export
jammy-to-noble	deb	libcap2_2.66-5ubuntu2.4_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libc/libcap2/libcap2_2.66-5ubuntu2.4_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libc/libcap2/libcap2_2.66-5ubuntu2.4_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/libc/libcap2/libcap2_2.66-5ubuntu2.4_amd64.deb	30500	23c627c77c66552a658e62852f244f4946dc543898e0ec5428d5dc6bffde2d6a	200	1	selective_mirror_export
jammy-to-noble	deb	libcap2-bin_2.66-5ubuntu2.4_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libc/libcap2/libcap2-bin_2.66-5ubuntu2.4_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libc/libcap2/libcap2-bin_2.66-5ubuntu2.4_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/libc/libcap2/libcap2-bin_2.66-5ubuntu2.4_amd64.deb	34134	a8c875e1711a7a101e995814e6500c826cb658551660ef967ec15fbda79a3997	200	1	selective_mirror_export
jammy-to-noble	deb	libcups2t64_2.4.7-1.2ubuntu7.14_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/c/cups/libcups2t64_2.4.7-1.2ubuntu7.14_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/c/cups/libcups2t64_2.4.7-1.2ubuntu7.14_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/c/cups/libcups2t64_2.4.7-1.2ubuntu7.14_amd64.deb	274470	b815a3d936718614e403035bb4a545e1323305ea624709bff2e9d94c214f9cc4	200	1	selective_mirror_export
jammy-to-noble	deb	libcurl3t64-gnutls_8.5.0-2ubuntu10.11_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/c/curl/libcurl3t64-gnutls_8.5.0-2ubuntu10.11_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/c/curl/libcurl3t64-gnutls_8.5.0-2ubuntu10.11_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/c/curl/libcurl3t64-gnutls_8.5.0-2ubuntu10.11_amd64.deb	334446	cab375675d3bbb5ac9feb191842ce1236e3233fe7a50ddfe8959826cb913f61d	200	1	selective_mirror_export
jammy-to-noble	deb	libcurl4t64_8.5.0-2ubuntu10.11_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/c/curl/libcurl4t64_8.5.0-2ubuntu10.11_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/c/curl/libcurl4t64_8.5.0-2ubuntu10.11_amd64.deb	/var/spool/apt-mirror/selective/hops/jammy-to-noble/ubuntu/pool/main/c/curl/libcurl4t64_8.5.0-2ubuntu10.11_amd64.deb	342150	91d3520fc68d1af309ea6bd47b12b04b1b45bcb5bdee9533639c7b534fa1f744	200	1	selective_mirror_export
