hop	package	version	architecture	source_package	filename	repository_host	suite	component	size_bytes	sha256	original_url	final_url	requested	downloaded	installed	evidence_source
focal-to-jammy	libtss2-tcti-device0	3.2.0-1ubuntu1.1	amd64	tpm2-tss	libtss2-tcti-device0_3.2.0-1ubuntu1.1_amd64.deb	archive.ubuntu.com	jammy-security	main	15274	2f025fdaa5dbe5f0ed17ce4c52e23d977dd168e1fd5a2790a8c8c37527245bc2	http://archive.ubuntu.com/ubuntu/pool/main/t/tpm2-tss/libtss2-tcti-device0_3.2.0-1ubuntu1.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/t/tpm2-tss/libtss2-tcti-device0_3.2.0-1ubuntu1.1_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	libtss2-tcti-mssim0	3.2.0-1ubuntu1.1	amd64	tpm2-tss	libtss2-tcti-mssim0_3.2.0-1ubuntu1.1_amd64.deb	archive.ubuntu.com	jammy-security	main	15366	4dc277e06806000645d4c99d478e262a71d042780324da0f172a92aaa8144228	http://archive.ubuntu.com/ubuntu/pool/main/t/tpm2-tss/libtss2-tcti-mssim0_3.2.0-1ubuntu1.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/t/tpm2-tss/libtss2-tcti-mssim0_3.2.0-1ubuntu1.1_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	libtss2-tcti-swtpm0	3.2.0-1ubuntu1.1	amd64	tpm2-tss	libtss2-tcti-swtpm0_3.2.0-1ubuntu1.1_amd64.deb	archive.ubuntu.com	jammy-security	main	15404	223b86ee05a22c04caf2cf83ab3a907cd913d2363b13b6003f9d2fa2f50b28a3	http://archive.ubuntu.com/ubuntu/pool/main/t/tpm2-tss/libtss2-tcti-swtpm0_3.2.0-1ubuntu1.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/t/tpm2-tss/libtss2-tcti-swtpm0_3.2.0-1ubuntu1.1_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	libudev1	249.11-0ubuntu3.21	amd64	systemd	libudev1_249.11-0ubuntu3.21_amd64.deb	archive.ubuntu.com	jammy-security	main	75630	45797e4394bae53766ff24a47c188b235649b5e092bde5e17da499c7a7ce8352	http://archive.ubuntu.com/ubuntu/pool/main/s/systemd/libudev1_249.11-0ubuntu3.21_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/s/systemd/libudev1_249.11-0ubuntu3.21_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	libudisks2-0	2.9.4-1ubuntu2.3	amd64	udisks2	libudisks2-0_2.9.4-1ubuntu2.3_amd64.deb	archive.ubuntu.com	jammy-security	main	167354	e2c8344aff7a78478321949de3339057b8ec01d2f1a452bc2e5b426eb545f1de	http://archive.ubuntu.com/ubuntu/pool/main/u/udisks2/libudisks2-0_2.9.4-1ubuntu2.3_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/u/udisks2/libudisks2-0_2.9.4-1ubuntu2.3_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	libuuid1	2.37.2-4ubuntu3.5	amd64	util-linux	libuuid1_2.37.2-4ubuntu3.5_amd64.deb	archive.ubuntu.com	jammy-security	main	23634	66c520b7f26075906f62ca7aa662d6c5f986a85b50539935eec88574f5117df6	http://archive.ubuntu.com/ubuntu/pool/main/u/util-linux/libuuid1_2.37.2-4ubuntu3.5_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/u/util-linux/libuuid1_2.37.2-4ubuntu3.5_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	libuv1	1.43.0-1ubuntu0.1	amd64	libuv1	libuv1_1.43.0-1ubuntu0.1_amd64.deb	archive.ubuntu.com	jammy-security	main	92708	42f5ebc9d1770e2589444d326d2adadd1308cdcf2974b629f80150e4159e9c79	http://archive.ubuntu.com/ubuntu/pool/main/libu/libuv1/libuv1_1.43.0-1ubuntu0.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libu/libuv1/libuv1_1.43.0-1ubuntu0.1_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	libwayland-client0	1.20.0-1ubuntu0.1	amd64	wayland	libwayland-client0_1.20.0-1ubuntu0.1_amd64.deb	archive.ubuntu.com	jammy-security	main	25950	2c06ef99bc387136e6357014fcb9fa6f47e0cb4e54d9b5ee10c750743a216e5a	http://archive.ubuntu.com/ubuntu/pool/main/w/wayland/libwayland-client0_1.20.0-1ubuntu0.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/w/wayland/libwayland-client0_1.20.0-1ubuntu0.1_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	libwebp7	1.2.2-2ubuntu0.22.04.2	amd64	libwebp	libwebp7_1.2.2-2ubuntu0.22.04.2_amd64.deb	archive.ubuntu.com	jammy-security	main	206268	c24f4ed7a866aef76652027f07376f00e5e83f308b1f2c4faa1ee6ae8b7f2cfc	http://archive.ubuntu.com/ubuntu/pool/main/libw/libwebp/libwebp7_1.2.2-2ubuntu0.22.04.2_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libw/libwebp/libwebp7_1.2.2-2ubuntu0.22.04.2_amd64.deb	true	true	true	selective_mirror_export
focal-to-jammy	libwebpdemux2	1.2.2-2ubuntu0.22.04.2	amd64	libwebp	libwebpdemux2_1.2.2-2ubuntu0.22.04.2_amd64.deb	archive.ubuntu.com	jammy-security	main	9964	04f7631370f23050030c3180b1f6694a7d8008173d84a23a78ab8c8582a3a795	http://archive.ubuntu.com/ubuntu/pool/main/libw/libwebp/libwebpdemux2_1.2.2-2ubuntu0.22.04.2_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/libw/libwebp/libwebpdemux2_1.2.2-2ubuntu0.22.04.2_amd64.deb	true	true	true	selective_mirror_export
