hop	requested_at	method	original_url	final_url	http_status	size_bytes	sha256	local_path
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/a/accountsservice/accountsservice_0.6.45-1ubuntu1.3_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/a/accountsservice/accountsservice_0.6.45-1ubuntu1.3_amd64.deb	200	62420	3d76bac7ae425b8eff2599da2b02b2874ad2df6603d0b7b645cf8cc1f830c9a1	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/a/accountsservice/accountsservice_0.6.45-1ubuntu1.3_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/a/amd64-microcode/amd64-microcode_3.20191021.1+really3.20181128.1~ubuntu0.18.04.1_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/a/amd64-microcode/amd64-microcode_3.20191021.1+really3.20181128.1~ubuntu0.18.04.1_amd64.deb	200	31584	40c0e092592da96ce42943926653d4652a56e3715031df90132493dd98dddfef	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/a/amd64-microcode/amd64-microcode_3.20191021.1+really3.20181128.1~ubuntu0.18.04.1_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/a/apache2/apache2-utils_2.4.29-1ubuntu4.27_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/a/apache2/apache2-utils_2.4.29-1ubuntu4.27_amd64.deb	200	83308	129929a1ac334f07f083d3b5ee6b0a52d67efe2fb7575dac72e386afaadfdb95	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/a/apache2/apache2-utils_2.4.29-1ubuntu4.27_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/a/apparmor/apparmor_2.12-4ubuntu5.3_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/a/apparmor/apparmor_2.12-4ubuntu5.3_amd64.deb	200	487716	7a295728d5fdc7db44661fc6258a2515d223d66621900747dbdaae7f384c321c	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/a/apparmor/apparmor_2.12-4ubuntu5.3_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/a/apport/apport_2.20.9-0ubuntu7.29+esm3_all.deb	http://archive.ubuntu.com/ubuntu/pool/main/a/apport/apport_2.20.9-0ubuntu7.29+esm3_all.deb	200	126296	0cef87c567a0f8b28aa9c5f243e5f64f7dfc05e8b382ecc50f6cc7d5bb42f6a8	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/a/apport/apport_2.20.9-0ubuntu7.29+esm3_all.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/b/bash/bash_4.4.18-2ubuntu1.3_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/b/bash/bash_4.4.18-2ubuntu1.3_amd64.deb	200	614620	54e03bbeb6bf647f7bef19ac88b4209e435af1b339f0c779c66e9ec57c737f72	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/b/bash/bash_4.4.18-2ubuntu1.3_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/b/bind9/bind9-host_9.11.3+dfsg-1ubuntu1.18_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/b/bind9/bind9-host_9.11.3+dfsg-1ubuntu1.18_amd64.deb	200	53540	de4447d3aa6836358474d288b065494216bc32492f9f45ed52f4794e0e783f20	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/b/bind9/bind9-host_9.11.3+dfsg-1ubuntu1.18_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/b/binutils/binutils_2.30-21ubuntu1~18.04.9_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/b/binutils/binutils_2.30-21ubuntu1~18.04.9_amd64.deb	200	3392	87a2aa5f0d3b7c31e0fb16055d6a5ed6e5a668c75c4dd02c32a08e4fc4980f8d	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/b/binutils/binutils_2.30-21ubuntu1~18.04.9_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/b/binutils/binutils-common_2.30-21ubuntu1~18.04.9_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/b/binutils/binutils-common_2.30-21ubuntu1~18.04.9_amd64.deb	200	196808	52a7fac6b89db7049106040d56fef6f8d405050d56151b6d576e491cd32c0501	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/b/binutils/binutils-common_2.30-21ubuntu1~18.04.9_amd64.deb
xenial-to-bionic	2026-08-31T13:31:41Z	GET	http://archive.ubuntu.com/ubuntu/pool/main/b/binutils/binutils-x86-64-linux-gnu_2.30-21ubuntu1~18.04.9_amd64.deb	http://archive.ubuntu.com/ubuntu/pool/main/b/binutils/binutils-x86-64-linux-gnu_2.30-21ubuntu1~18.04.9_amd64.deb	200	1839460	513f472188f42de5a8bcd5373cdf18cb8651bab629a941bbd32f34f14e277223	/var/spool/apt-mirror/selective/hops/xenial-to-bionic/ubuntu/pool/main/b/binutils/binutils-x86-64-linux-gnu_2.30-21ubuntu1~18.04.9_amd64.deb
